Geneid,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1
b0898,0.15346287156046312,-0.05326154607743039,-0.30570079884023027,-0.0469865163710379,-0.20240251168345313,-0.3641366521409495,-0.32841714549416245,-0.362505873137299,-0.2802074101654748,-0.4699260107775789,-0.7435460464260721,0.09412294112498998,-0.11482792946553211,0.020704988340540353,0.16672415932965112,-0.46866999685660815,0.38318537529499075,-0.20551672893588435
b0899,-0.49255524668729533,-0.0556162657652961,-0.17177979068729465,0.12293137641206586,-0.02064124405583012,0.07736069650626609,-0.06401845624695257,-0.04692511189273896,-1.3040244071284013,-1.4179531518763602,-0.905004691259879,0.1361847615604561,-0.18495143002295888,0.048766668462504104,-0.14123916439953588,-0.33420632557487995,-0.11770070250556408,-0.21544002519671412
b0900,0.33871787434521305,-0.8100646004283378,-0.9989295216976761,-0.8956641966525409,-0.907752748439349,-0.7062569745112919,-0.6333264294529561,-1.1647827574457246,-0.9543808828414329,-1.2514888181066932,-1.0543206532603375,-0.0071774200904632934,0.0681758613672998,-0.060998441276837845,0.2774766226822347,-0.29239729658596403,0.29794201874878556,-0.6100952456083499
b0901,-0.30325622660888807,-0.13908153547095736,2.723787965732039,3.1591273491917757,2.7195155076541404,2.8137368991422633,2.7069749574752384,2.8934996750375417,0.14076696172775893,-0.6173853208764573,0.03234644057573832,0.13968509655781447,-0.43387666838025774,0.2941915718224437,0.4121609211943156,-0.023901355443381123,0.3744852482428105,-0.07627615990319914
b0902,0.30214453488589754,-0.00377410622095109,3.6829053023939364,3.813238139920883,3.66428692484675,3.6848341704386316,3.6865399457634256,3.678352924138154,1.6834988030427125,1.3347762179294236,1.7805529802614943,0.04853909857076921,-0.038414775187746386,-0.010124323383023714,0.3444842570788431,-0.0536978848975842,0.47874470154072046,0.13440028811884552
b0903,0.05916868356107763,-0.03845049770383113,-2.456257208983459,-2.4924413439009134,-2.528866905841671,-2.4693649845050327,-2.3886246762499503,-2.4076334859328075,-0.06293114514049947,0.08097519216071625,-0.15820427761479827,0.12799902816040998,-0.15020555262491975,0.02220652446450977,0.15587185515194868,-0.026012590560990034,0.03264150599336091,0.08456394269248158
b0904,0.17677894977766329,0.29695427413199127,-1.3764695446893116,-1.3649452125224206,-1.3516570226558757,-1.348192780801516,-1.328456095567975,-1.3711864269683582,-0.3634125344268284,-0.35236649422473576,-0.2932551058515873,0.0908604344649806,-0.06259843687181998,-0.02826199759316239,0.11956160677416428,0.14473534295041723,0.11742908655393514,0.2865513985539909
b0905,0.594959747431937,-0.8795625904715232,-2.217125631653606,-2.08549948709065,-2.350166457851407,-2.316572905611246,-2.2916936841881665,-2.1941555518533056,-0.4594109824171113,-0.6402744684377293,-0.7797369479581739,0.030447932448807613,-0.049934649449029145,0.01948671700022242,0.6435290552889983,-0.7082654632214043,0.5365871328935281,-0.6019048003345668
b0906,-0.3127308296980278,-0.1921736904522202,-2.0439787971724312,-1.6363800269546012,-1.9785397228489598,-1.805096734152543,-2.240948070220845,-2.0981920365819384,-0.5517106358509105,-0.7178766320568402,-0.6582676678683992,0.018012720611444877,0.006019561189855693,-0.024032281801302346,-0.2066656266230611,-0.00734343059931053,-0.0845704541029102,-0.16632446044637916
b0907,0.47895145087051105,-0.8186491177121873,-1.8904736188628837,-1.9011267265950895,-2.0767074018513005,-2.067460801685467,-1.9188280936083402,-1.965892121357549,0.1288526695360943,0.03319888531550852,-0.09021573067544786,0.06443988218143382,-0.09695314014149581,0.032513257960060216,0.5400197086515117,-0.7160849441766306,0.5822527303482765,-0.6254856867721834
