"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b0001",472.08767370423,-0.209448279371833,0.327984681686557,-0.638591650972271,0.523088614090007,0.938711659569877
"b0002",5012.01727218669,0.678423662305939,0.598067997925128,1.13435874291818,0.256644097639153,0.79066988607506
"b0003",1548.55219444296,0.897596097045006,0.599805938106135,1.49647751050804,0.134529264202345,0.623818247602095
"b0004",1784.11048349479,1.25265108125381,0.667976290779023,1.87529272901724,0.0607524631030725,0.446293399858416
"b0005",43.065377001017,0.355682920759292,0.255725308327078,1.39087884216906,0.164262169706665,0.669877217237686
"b0006",192.515498470316,0.224134364563774,0.351952213224592,0.63683180881362,0.524234404333585,0.938711659569877
"b0007",170.398048884773,0.132373297814497,0.144935975638811,0.913322570404322,0.361072915152455,0.87505416368772
"b0008",5726.43772205172,-0.00340963942882821,0.0757581375147006,-0.0450069067255855,0.964101803763698,0.997021230205486
"b0009",301.124946333063,0.263166162365945,0.210350136294119,1.25108624601972,0.210903012997275,0.736307032274058
"b0010",665.674665994755,0.219518628643692,0.138637022307003,1.58340553620361,0.113329061956799,0.573397391746373
"b0011",42.3676978177873,0.0885540954591725,0.207184602098806,0.427416393699668,0.669076068936262,0.985137207680494
"b0012",25.1437491352063,-0.742189671578368,0.553442982308492,-1.34104089364831,0.179907175834547,0.701962142828309
"b0013",4.52616759983146,-0.00771008042721112,0.586930284348164,-0.0131362797811223,0.989519066611992,1
"b0014",26516.4327300369,0.305413540848428,0.14096766239962,2.16655036800307,0.0302691553368611,0.307736412591421
"b0015",3753.23671163433,0.257017473258331,0.108240594022723,2.37450168838112,0.0175726558442044,0.21682955117165
"b0016",1627.94614574512,-0.0226918630532589,0.128978127360924,-0.175935745987066,0.860344422106596,0.992220091169168
"b0018",160.839818098152,0.0969750196246687,0.163901890262026,0.591665047118353,0.554074906609178,0.954208258376924
"b4412",0,NA,NA,NA,NA,NA
"b0019",3226.37976213507,0.276351113627067,0.190664515036345,1.44941030885788,0.147223031472966,0.64033935743347
"b0020",513.450743244087,0.102711790189091,0.0929043769844984,1.10556459795462,0.268915019985599,0.795540267457396
"b0021",70.9352776785616,0.247272190368542,0.230197298107055,1.07417503333834,0.282744240051454,0.813124371622078
"b0022",145.928173539223,0.44448612105867,0.180462633997674,2.46303686925239,0.0137765748483053,0.187093675050728
"b0023",2167.12061697231,0.0627722596899568,0.145457510692903,0.431550487774294,0.666068150557553,0.983546253005374
"b0024",181.953122246614,0.366105715056811,0.209707333239493,1.74579357527143,0.0808468277728953,0.503196479265323
"b0025",1946.42988470439,0.109767793885072,0.0930961747769488,1.17907952875687,0.238366509314554,0.776456709993117
"b0026",5036.27201037033,0.0731826375765026,0.229430338615893,0.318975415448535,0.749745155401395,0.98604139617169
"b0027",707.768278777499,0.231100345740968,0.341752397048597,0.676221579531761,0.498899973564644,0.936117791284626
"b0028",485.910869604189,0.396136837276766,0.333623867565837,1.1873755920613,0.235079503162666,0.774018988432209
"b0029",836.346305945029,0.433381369347744,0.314338521357621,1.37870906650569,0.167984472976991,0.675178196073255
"b0030",69.3620949092858,0.147121890881322,0.138310321147933,1.06370869259976,0.287460685388505,0.814785489802103
"b0031",377.932224669397,0.41589462159459,0.108636288923279,3.82832132537502,0.000129020243801519,0.00594453910536573
"b0032",1002.03199616515,0.147110226481552,0.349022864055437,0.421491660380696,0.67339609966029,0.985278632588396
"b0033",1544.12132775634,0.303906081554864,0.46933707490128,0.647522000299652,0.517294160568949,0.936973217515148
"b0034",88.5953164352798,-0.0489979046012411,0.216706146508071,-0.226102975807455,0.821121330160692,0.990605036739217
"b0035",149.116685002085,-0.271192652221216,0.285259108876138,-0.950688843170195,0.34176235345256,0.862840281679533
"b0036",124.556426187833,0.124330417376648,0.517225410671201,0.24037956142817,0.810036021381279,0.990605036739217
"b0037",665.380320493865,-0.344499365327319,0.169068864209178,-2.03762748947727,0.0415872007403799,0.363237016106063
"b0038",966.960927039352,0.229028430145176,0.204340689988653,1.12081656452219,0.262365951781655,0.794058177341843
"b0039",886.5189015119,0.36612761397421,0.120010921335484,3.05078579432551,0.00228243345294904,0.0572479458022235
"b0040",31.6327981700302,-0.0384629175642248,0.275804747295641,-0.139457054098476,0.889088990118711,0.993445462931653
"b0041",862.638527905331,0.625323423972462,0.40891551679203,1.52922400421037,0.126208921786009,0.606659650837273
"b0042",657.370262945758,-0.53875918131984,0.431004583727898,-1.25000800840663,0.211296621892059,0.736307032274058
"b0043",744.984900741946,0.295084662661192,0.33672214655652,0.876344682637798,0.380842680922671,0.886227951206913
"b0044",80.7580533387822,-1.42164910535166,0.852601967594942,-1.66742414325164,0.0954300964417148,0.539448178897805
"b0045",300.94007219006,0.464455483969017,0.288786716130865,1.60829933658911,0.107769635896779,0.560997948400181
"b0046",97.8413470652203,-0.0413109847375438,0.121486481297421,-0.340045940061486,0.733821931917412,0.98604139617169
"b0047",180.580599319478,-0.120420515387612,0.0954727928241694,-1.26130714128567,0.207198209288925,0.733749341316707
"b0048",455.663692724872,0.0622249058530354,0.152506361096171,0.408015150356883,0.683262552095531,0.98604139617169
"b0049",530.612839934175,0.128674660088613,0.0941719675666382,1.36637965005414,0.171819832685009,0.684592176043032
"b0050",726.568653905398,0.208958519588156,0.148672961455368,1.40549106940932,0.159875303088496,0.665788401611803
"b0051",1045.06537763062,0.114306949723043,0.124186580346557,0.920445263925101,0.357340124160187,0.873879208208791
"b0052",510.634346922488,0.104639798470678,0.176028646455207,0.594447554860366,0.552212809861144,0.953486696079094
"b0053",1706.17801663423,-0.113634057430008,0.209720040366217,-0.541836904244238,0.587930865919968,0.96249442630192
"b0054",4520.10873485516,0.0463331587148675,0.101225960231482,0.457720120499856,0.647153530727344,0.975233800132264
"b0055",339.99712064166,-0.118077217429229,0.143196551917389,-0.824581429148861,0.409609268252562,0.901533233192028
"b0056",376.582048715032,-0.157026653582032,0.14663358036601,-1.07087785205872,0.284224355626658,0.813606240390937
"b0057",242.791095363007,0.194805718153859,0.207758108991956,0.937656388475322,0.348421022862683,0.866476477625152
"b0058",666.679212222655,0.174878458242984,0.172712751873679,1.01253935419249,0.311280239994992,0.839072146702459
"b0059",1922.20078281454,0.30940371987348,0.0609306445082475,5.07796565046345,3.81497643737581e-07,3.44222144797388e-05
"b0060",554.351570879326,0.236068889118018,0.16365590204145,1.44247097827384,0.149169553055211,0.64476380666878
"b0061",0.899759607364808,1.05518915012652,1.37282221201387,0.768627678728048,0.442114369260348,0.914523826468497
"b0062",0.122702994330311,0.551096583739079,4.56198074833624,0.120802040635543,0.90384783375072,0.993445462931653
"b0063",0,NA,NA,NA,NA,NA
"b0064",303.809975417055,0.0292029522491025,0.121618895924845,0.240118544302102,0.810238358429664,0.990605036739217
"b0065",1226.04943440712,-0.151057612283949,0.141102099230964,-1.07055538583228,0.284369392791013,0.813606240390937
"b0066",16.1244268983951,0.0058228230985827,0.302152399278124,0.0192711463238223,0.984624801551191,1
"b0067",51.3608571451368,0.048490813375597,0.197978991769656,0.24492908536485,0.806511340600327,0.990605036739217
"b0068",105.936193129649,-0.0954160800025088,0.243107065566155,-0.392485836560534,0.694699274371448,0.98604139617169
"b0069",778.833110580537,-0.0360176634558805,0.0987581036980867,-0.364705903689586,0.715330951220424,0.98604139617169
"b4662",495.251372970589,-0.132292645710883,0.281109315730885,-0.470609255217751,0.637919797121076,0.974931481600044
"b0070",284.504693469896,-0.131320130735251,0.111888987993366,-1.17366447842961,0.240529443556898,0.777412701526065
"b0071",1660.83660150144,0.595775764845629,0.58601097416612,1.01666315326842,0.3093136999811,0.837632414845956
"b0072",4238.28989106947,0.996465086541458,0.681506566640074,1.4621503816965,0.143700005127254,0.63636474663204
"b0073",3699.12711065685,1.11286621876304,0.7051073949368,1.57829321711026,0.114498263459606,0.577490512832479
"b0074",4760.87156320534,0.978675942097284,0.631956451245631,1.54864459436761,0.121467179625527,0.593924292304411
"b0075",116.151915151057,0.285410919395796,0.397154961760305,0.7186386848367,0.472363571374014,0.927803459238483
"b0076",1509.06112431304,-0.0191298278531877,0.143728226031139,-0.133097223707772,0.894116490773566,0.993445462931653
"b4726",0,NA,NA,NA,NA,NA
"b0077",1127.39875957383,-0.107560211538718,0.178253225519128,-0.603412427603877,0.546234356825325,0.951115140086941
"b0078",514.885206720891,-0.151828233131547,0.17399570138862,-0.872597609710125,0.382882443871451,0.887036815009539
"b0080",875.784824129965,0.0499732758003025,0.140855291095494,0.354784512613181,0.72275103175089,0.98604139617169
"b0081",910.192917404892,0.105266996497488,0.0996357876821337,1.05651793342889,0.290731652026423,0.820298882688233
"b0082",928.535337617094,0.180872974575228,0.12921266588317,1.39980839601876,0.161570702920442,0.6694506941015
"b0083",311.7238434173,0.0581668046714146,0.159846393725654,0.363891879670723,0.715938748652145,0.98604139617169
"b0084",790.961996658235,0.043867924068964,0.212157719589998,0.206770341205308,0.836189219871792,0.990605036739217
"b0085",626.228859809239,0.365300716465176,0.319667286063181,1.14275289462362,0.253141201555267,0.787118309866197
"b0086",481.155598438211,0.417265210020734,0.312724565731482,1.33428983759151,0.182108886815394,0.704837880962886
"b0087",579.597657701789,0.357756506207539,0.248428802846758,1.44007660185932,0.149845728071214,0.646396263223534
"b0088",597.420305706611,0.213722143620755,0.128415858901268,1.66429711602111,0.0960530684688459,0.539448178897805
"b0089",776.138722306373,0.217405717158396,0.126087846107709,1.72424007443731,0.0846645124047806,0.510605699562064
"b0090",695.080484966594,0.181525370016084,0.140106816074413,1.2956212631345,0.1951059998345,0.715641137144867
"b0091",885.899993622247,0.0458816962396855,0.211382644445194,0.217055171961297,0.828165348683507,0.990605036739217
"b0092",1285.3027300857,0.220060457889394,0.247192477431524,0.890239299253569,0.373337406873871,0.88058109102233
"b0093",1272.81833210457,0.246649810173941,0.274085193640029,0.899901986306783,0.368172412990187,0.879997086457229
"b0094",3540.52924015471,0.185508902748953,0.181612020233283,1.0214571838949,0.307037884605369,0.835289622001163
"b0095",8975.27603979828,0.135112529790133,0.149528141742723,0.90359264962047,0.366211440281093,0.879997086457229
"b0096",73197.2871743422,0.14861212883066,0.170350950143683,0.872388024283472,0.382996731486455,0.887036815009539
"b0097",1155.82412330521,-0.129707917852543,0.132499980939527,-0.978927822727325,0.327615643753112,0.849830812513841
"b0098",3556.56521974809,-0.20424954798439,0.181432380472429,-1.12576127509625,0.260266579577327,0.794058177341843
"b0099",103.538590652637,0.0932780626990664,0.22998556183109,0.405582254626807,0.685049569643153,0.98604139617169
"b0101",110.838058154375,-0.221571540266718,0.12045547806883,-1.8394476018775,0.0658493781143752,0.464716299627139
"b0102",404.319184101435,0.052832306238293,0.0835299320387187,0.632495501298907,0.527063147168032,0.939062754662493
"b0103",374.523762178157,0.0420380608742473,0.0817131306316729,0.51445906611676,0.606931072268632,0.967164633366796
"b4727",0,NA,NA,NA,NA,NA
"b0104",473.882457587189,-0.0156448852290281,0.191857257522325,-0.0815444014527707,0.935009015173515,0.995576381426989
"b0106",106.713296728992,-0.0395984024496291,0.146816159780562,-0.26971419569082,0.787380138577128,0.990605036739217
"b0107",336.683539560137,0.196530494581598,0.153618331770403,1.27934272112349,0.200776394762441,0.725183182727118
"b0108",2.82349245922468,-0.155723479179071,0.752224549109311,-0.207017278767967,0.835996364287184,0.990605036739217
"b0109",508.50406231863,0.173948118295806,0.264719703530601,0.657103026241861,0.511114673182304,0.936973217515148
"b0110",435.687579989709,0.129464016289517,0.0991255330319091,1.30606123699573,0.191531733654955,0.711078688078302
"b0111",334.108532630424,0.029792925430074,0.106298932387071,0.280274926201401,0.779266586167888,0.989274510727885
"b0112",1858.42669552679,-0.168361148373724,0.145090288573307,-1.16038881739945,0.245890537605539,0.77937729679773
"b0113",6356.4620887761,0.226284939311828,0.242488805109261,0.93317684999878,0.350728665360216,0.867474724718756
"b0114",48524.3775871325,0.153532175713948,0.159088639059702,0.965073160606596,0.334508168945948,0.852788293728452
"b0115",21589.312680454,0.389576883323854,0.236344710342043,1.64834187640608,0.0992825360248874,0.544620723205647
"b0116",17879.0924436056,0.0932298703877246,0.0846871579957384,1.10087376402944,0.270951602044942,0.797949240619254
"b0117",73.7920106100866,0.103807302794247,0.165362102673537,0.627757515875243,0.530162800894887,0.941038971588424
"b0118",21468.1557325138,-0.0938391114810253,0.112028137143294,-0.837638774275047,0.402233609134477,0.895854236278466
"b0119",349.927653793895,0.389891974813205,0.193615520750181,2.01374338845632,0.0440364821206085,0.376210888392683
"b0120",481.881706692317,0.423152204563434,0.169528983149084,2.49604637922775,0.0125586180232899,0.179509487322999
"b0121",522.39959421643,0.334535493987878,0.111001268878391,3.01379882742045,0.00257998820242739,0.0627748814871517
"b0122",355.75343469273,0.066976403404696,0.220256429366724,0.304083760902077,0.761064078327866,0.98604139617169
"b0123",380.939881829537,-0.025426097142945,0.0802390619837966,-0.316879291885036,0.751335195600637,0.98604139617169
"b0124",2958.83833479231,0.264200579200247,0.101227412970049,2.60997067344218,0.0090549984934859,0.14750215362824
"b0125",743.256713665619,0.0245686432572989,0.158327632583178,0.155175965537106,0.876682595480517,0.992768985748979
"b0126",2517.10898356418,0.00932238639787031,0.228714319414752,0.0407599595063614,0.967487260498394,0.997771290263325
"b0127",418.00545110236,0.162070348116048,0.0992118327245685,1.63357881479709,0.102347319170575,0.550357602431274
"b0128",546.108941860865,0.172941327773688,0.148153086646578,1.16731505018348,0.243083162979766,0.778693179634147
"b0129",168.548110180017,-0.117382188205261,0.175767810374483,-0.667825285842566,0.504245123900298,0.936973217515148
"b0130",294.5160589265,0.0827072211613262,0.0970682044550835,0.852052653344355,0.394184868823507,0.893361939756467
"b0131",1170.34107738531,0.222409961206067,0.200702398522207,1.10815796345084,0.267793601695452,0.795540267457396
