"","loadings.PC1","loadings.PC2","loadings.PC3","loadings.PC4","loadings.PC5","loadings.PC6","loadings.PC7","loadings.PC8","loadings.PC9","loadings.PC10","loadings.PC11","loadings.PC12","loadings.PC13","loadings.PC14","loadings.PC15","loadings.PC16","loadings.PC17","loadings.PC18"
"b0644",0.0191103882841621,0.00534353124951836,0.00894623003584559,-0.00050554619682347,0.00261066040431683,0.00500406977156604,-0.00316859266034409,-0.00295793485811291,-0.00160695851481164,0.00302802787736452,0.00149798216893001,0.0019396720593099,0.00106329594294024,-0.00097987515013333,-0.00799451257031867,0.000551825318367565,0.00277341512148487,-0.000846966766431782
"b0648",0.0194241488236905,-0.000373355897233246,0.00157136148822662,0.00931784777322881,0.0103422873551123,0.00147734411235832,0.00193290122734286,0.00497722443203378,-0.000143098856893614,0.0037261872666348,0.0016236838615775,0.00100746626368744,-0.00595880706557366,0.00788047495188261,0.00369569348517805,-0.00574467029664467,-0.00125341387800201,-0.00106356184669806
"b0649",0.0189730393895631,0.00710421562571349,0.00850133761966647,-0.0052991987511551,-0.00121755742291301,-0.00199998447072489,-0.00151184462289721,-0.00455048712927881,0.000706283270970513,0.00262922737566668,-0.00311693203225653,0.00175789410299589,-0.00444454849739889,-0.000288021605047405,-0.00348831548299408,-0.003099378361469,-0.00610952755695203,-0.00109729458080754
"b0650",0.0189406440471471,0.00029923870454601,0.0114571996955903,-0.0109555911934042,-0.00942376231793761,-0.00383204331324316,-0.0105797132415309,5.92009312957907e-06,0.00101009916553127,0.00747079154381386,0.00571738717939418,-0.00826913645014458,-0.0096576598012616,0.0140448824161606,-0.00582005676747203,-0.00427342102844826,0.0164992157267824,-0.00074687390288587
"b0651",0.00146936914179163,0.0331360067416022,0.0261207326458302,0.00721134457369042,-0.00143048266701872,0.0314833315117293,-0.010266361407989,0.0123387997228034,-0.00315821839166327,0.0141399630925152,-0.0105083093713223,0.00774190076283553,0.0135328602910466,-0.00411374432205375,-0.00670683189759699,-0.00158154984262142,-0.0105619714383069,-0.000663155014487246
"b0657",0.0194455456155334,-0.000147436196136445,0.00467217980982195,-0.000321758838536599,-0.00326996644390272,-0.00281140844155871,-0.0090279024328468,0.00062949795283527,0.00197848473168035,0.00173418581492996,0.000698288974317018,0.00335884348092523,-0.00349366164079799,-0.00203321822483121,-0.00314447476953449,-0.00122908914057457,-0.00585536294089587,0.000581436384866167
"b0679",0.0185277406178358,0.0118341948498944,0.00302617931056129,0.000880537389859947,-0.00327110429443259,0.0010575330189394,-0.00450611202756398,0.000320531882499527,-0.00102888465388479,-0.00131639260189284,0.00193416783662968,0.00107164957751228,0.00426704879498061,-0.00552845517986186,-0.000810196588777325,0.00286208682333178,-0.00542268447315685,0.0010540713575169
"b0681",0.00677460813936439,0.00632935621230357,0.0313460690684661,0.0624353367400231,0.0251237403600824,0.0225770250270382,0.0318710892761181,-0.00178675236048911,0.0439053786550496,-0.0400065024859148,0.0255325710577292,-0.0861736984687496,0.0458839060402523,0.00917084970714915,-0.0333814412089327,0.0245183808884123,0.0423531969751233,0.0162475916360207
"b0682",-0.0149083231117556,-0.00764919985565256,-0.00307089639951787,-0.0175209011995861,-0.000143472769586549,-0.024696125941726,0.00728223925324882,-0.0129170979053336,-0.0306989410159546,0.0955001397996265,-0.0216042866197733,0.00498016209244173,0.0561182341787048,0.0029023128515434,-0.0342874107305183,0.00596041842806674,-0.014414055046726,-0.000372136500956135
"b0683",0.0181564423389057,-0.0120864515835362,0.00426299414907487,0.00993414032645904,-0.00344724732654136,0.0189068682429494,-0.0190426055506659,0.00451847764435017,-0.00556999093481626,-0.000881582069666843,-0.00197615316358029,-0.00385479147987989,0.0110073666594838,0.00427465550055425,0.00196889490758899,2.43886107177702e-05,0.00138844898336074,0.00164755837258841
"b4637",0.0146420804707678,-0.0172531912375834,0.00360423440686811,0.0110963680936266,0.0639137862123843,-0.00252566675034038,-0.00316268050871662,0.0115785839114867,0.00527526661405194,0.0245000089070538,-0.00514821255293961,0.00898284980040819,-0.0407392400842583,-0.00342320142694489,0.00827935740055056,-0.0146855983859682,-0.028899386453922,-0.00682696532182391
"b0684",-0.0177123101813502,-0.0145911724488318,0.0101699594612722,0.00162403820976682,-0.00535599727883676,0.00126689479723053,-0.00366339938414544,0.00551050848783599,-0.00687881924914257,-0.0020635964245637,0.00248774961256794,0.00283055468077697,-0.00257308714346595,0.00413485792077224,-0.00386818310067193,0.000921579070169091,0.000591864648191884,0.00122682675979515
"b0686",0.00242498822652775,-0.0275841347094169,0.0397710787677411,-0.00943938199996314,-0.0168850889309375,-0.00729482177390725,0.00481783290868017,0.00396439279470931,-0.00998711455426324,-0.0061087876869342,0.012652758252352,0.00202300885083952,0.00291809107881447,-0.0130990290414496,0.0129875909794204,0.00365640984491389,0.0242438405750625,-0.000868346923460158
"b0692",0.0193684057174189,-0.00132376307988563,0.00614653003856184,0.00164053296405187,-0.000797973731045884,-0.00474539946675752,-0.00706899736465631,-0.000548026247405668,-0.00623167359267022,0.00184095352274625,0.00579066416931208,-0.00210374612063021,0.00230296827223137,0.00761474039431735,0.00911339404170558,0.00228789202632072,0.00358329716638695,0.00123847702191195
"b4590",0.0189494672660974,0.00556740422857469,0.00354071118146683,0.0136931600768779,-0.00662485483562566,-0.0218099946436275,-0.00468431195205943,-0.0040999201179693,-0.0104421736417383,0.00202270111103335,-0.000680868454016186,0.00884772448344656,0.00405756787486498,0.00521211535052528,-0.0114589744658923,0.00703090385374998,0.00902153226703245,0.000615268312900548
"b0698",-0.000313454822291258,0.00543985664211705,0.0195393218981151,-0.0342112282181921,0.071820669172878,0.0721741532813335,-0.0104016672240406,0.0254413349597542,0.0616938462177388,0.00516531480502755,0.0620419307955363,0.0240292726733676,-0.0402628511138883,-0.0926315411299201,0.00562098827525637,-0.0263553507094917,0.0651320592695813,-0.00415268701198209
"b0703",0.0194582985165321,0.00225345784446582,0.00241745944481597,-0.0057795919844306,-0.00470245880758286,-0.004201690516412,-0.00468123650368356,0.00134847779865269,-0.00305138796914971,-0.000612098545169509,-0.000107228941058538,0.000781735291322624,-0.00077533757001659,-0.00201081252696755,-0.000306528370330608,-0.00128932506197615,0.00112224561430949,-0.00159471818338508
"b0708",-0.0156607403164562,-0.0193191284890574,0.0115281233840746,-0.0140660102854658,-0.00251186590431768,0.00525907047549121,-0.0212743256191183,0.0292993306862699,-0.00173929685050891,0.00111561553864935,0.0185147604327999,0.016331268895402,-0.00298581004256592,0.00672116640938353,0.0046752319320622,-0.0133872042650436,0.0020360138351511,-0.000101586398091288
"b0716",0.0188135349379563,0.00629859269131558,-0.00166865485582898,0.000269267783768599,-0.00396476762905552,0.00281767916269315,-0.00295083215811969,-0.0151980331004374,0.01602966169137,0.0168192099306449,0.00649622348138175,-0.00881304624729797,0.0184948785299963,-0.0190336987776085,0.0130054380491726,-0.0206534152598751,0.00422722844435183,0.00316925782420934
"b4735",-0.00293623355463017,0.0219784124783775,0.0378128464983849,-0.0274401500888875,0.0554862431282915,-0.0105533605899731,-0.0378205217313277,-0.0016395732116881,0.0343279694392507,0.00522380809082273,-0.000375417029208615,-0.00464899735455658,0.0024148147155378,-0.00909153953542137,0.0281241225506576,-0.0380801915353331,0.00731210240267197,-0.00224151277918258
"b0729",-0.0111270314410958,0.0304232893791166,0.0103496245216526,-0.00050009308040825,-0.0108506684144645,-0.00874364927576909,0.000756114250978482,-0.00639893754022716,0.00657283220364597,-0.00458580854217165,0.00139596218672388,1.48108035724311e-05,-0.000149311211958673,-0.00212462289234343,-0.000914784571610485,-0.00338663633779687,-0.00383559498412079,0.000845350442551724
"b0730",0.0144185790657244,-0.0232560737019543,0.015875075106355,0.00664204294059329,-0.000221345586010242,-0.00272947588299936,-0.00212984600844005,0.00493017146365664,-0.00101576624288163,-0.0121154997678198,-0.00710305728668336,0.0091321826449218,0.0017849421142536,0.00353356276444931,-0.0162270511252176,-0.0110645871985092,-0.00683746036140112,-0.00121442734180995
"b0731",0.0141351799406515,-0.0206236779222302,0.00272045608903501,-0.000586008306906149,0.0100014032545957,-0.00693152704947081,0.0288738639883499,-0.0367201621167587,-0.000650281272030918,0.00321194565619881,0.00864428969934409,0.0602770915079256,0.016283335374885,-0.0149285390558629,-0.0390985270584386,-0.00677040157374396,-0.0196194203508954,0.000731390231730097
"b0732",0.0192343568132653,-0.00235986610754124,0.00950045592731522,0.00104643837783292,0.0020552572438538,0.00646730493497219,0.00289576432547929,0.000513873443270659,0.00631664766358144,0.00127521733227482,0.000425924155887154,-0.00260025830949421,0.00224285359483894,-0.00310354892298125,0.00416649257256012,0.0042487985830872,-0.00230429707530102,0.00111388916616927
"b0733",0.0194059726794005,-0.00394006174311645,-0.00168918645349191,-0.00244960315115305,-0.00382449995948757,0.000736448093818277,0.00394438188912822,-0.0039917633388174,0.000308023487562307,0.00234047956075136,0.00250712646063713,-0.0038266128560184,-0.00214904209401207,-0.00434113606171432,0.00061884583343095,-0.00255146180208555,-0.00228857972799141,0.00151648106231643
"b0734",0.0194031764054315,-0.00350268584067364,-0.00375395395859428,-0.00244049382600527,-0.0043563181857519,0.000745605657701491,0.00295555317531332,-0.00273985710502813,0.000666902574552235,0.00271693081264398,0.00216114577842098,-0.0018716379446308,-0.00107425178061799,-0.00418314346078676,0.00176022171338293,-0.0035784499247936,-0.00179280206991325,0.00144487298017085
"b0751",-0.0192034783165932,-0.00357287575954314,0.00403270147904679,0.00751357647583333,0.0038373440172361,-0.00633775229448809,-0.00227984942266371,0.015832462043791,0.00723202879714292,-0.0051487593753059,0.0181767422750665,0.00300634118333242,0.00333667591351658,0.00136612502958963,-0.00163767374117581,-0.00017568951766839,-0.00181502592361228,0.002261554149863
"b0755",-0.00237474343633879,-0.0373944109234665,-0.00479223643040985,-2.92597240839786e-05,0.00518086610372342,0.0122242357274309,0.00744655628480984,-0.00237449945777281,0.00272801353474445,0.00357270924303079,-0.0126815754883047,-0.00465802824941532,0.00478757919633413,-0.0121699531782314,0.00758371617851299,0.00311848574621607,0.00333271612287722,-0.00150802006359884
"b0756",0.0027193841176796,0.0202270546479787,0.0154626090841943,0.0114261371645193,-0.0898404985010352,0.0289182364812849,0.0150359389401756,0.0309039012951341,-0.0432351321284826,0.0454640940829658,0.0378341098080903,0.053880294657463,-0.00442138657397376,-0.040588321966417,-0.00136874482507701,-0.0455435269053196,-0.03641826322739,-0.00883475292925806
"b0759",0.0175370653038252,-0.0164259109117278,0.00347886083755143,-0.00216330349529494,-0.00531930122914758,0.00292929791360057,-0.00433880314433637,-0.000755132447555979,0.00177503968841706,0.000905006795190686,0.000583795001930064,0.000924976460777733,-0.00850246080033413,-0.0105818511778371,0.00153976577325375,0.00547558193341077,0.000467722031788519,-0.00269741558314191
"b0762",-0.00165117283177838,-0.0305365673245901,0.00362182467105342,0.0357867238943671,0.0656344323760082,-0.0041654839337036,0.00655845009942795,0.017432962018489,-0.054104979311806,0.0191846029347353,0.000806779982520797,-0.00359884222237435,-0.0190587818396185,-0.0124478928870855,0.0270364085680414,-0.0184955461606906,-0.0257403297368757,-0.0037050460125084
"b0769",0.0193397820920724,0.00394534775411955,0.00363034952003337,-0.0068941524801475,-0.00237853320437293,0.0029706198236529,-0.00164212938717644,-0.00832963334534352,-0.00294218248596502,-0.00161181521188409,-0.00182336244831397,-0.00426744113649912,-0.0011086755272506,0.00197584299840975,0.00224745792796696,0.00450942847671201,0.00809918345144204,0.000972295455341807
"b0775",0.00661370062498326,-0.0251805194158024,0.0235685436757538,0.0198228632266075,0.0246723163630759,0.041663221377583,0.0185017965483093,0.0723953469652331,-0.00357545674227387,0.0101745684869393,0.00335216827668116,0.0236667943565255,0.0283176710994598,-0.0216625767894206,0.0123812949714286,0.00628397894626062,-0.0151293654947838,-0.00111569684641042
"b0781",-0.0141012905031688,-0.0251835141101516,0.0116377281235306,0.00104765766737839,0.00860328798194342,0.00157976388204067,0.00430637723810671,-0.00220231837312686,-0.0013197995170096,-0.000790502517057119,0.00137474911884355,-0.00592634146029731,0.00315711289352259,0.00515239210960139,-0.00130989391426053,0.000805638773013445,0.0109266153446879,0.00523656451568522
"b0782",-0.0143161674511801,-0.0255659117322947,0.00307409912365591,0.0101996368860595,-0.00145456388677825,-0.00676252924859047,-0.000243021478265954,-0.00421455778403358,0.00540049165341347,-0.000358900868693041,0.00555734987085975,0.00205460591342921,-0.000760532192565886,-0.00930580728805941,0.00722976431775779,-0.00509862017225261,-0.00258860490163686,-0.00142895433514323
"b0793",-0.00251777156298068,-0.0323067831981395,-0.0265258162417702,0.00159785373869215,0.0047474033462593,0.0081886307511997,0.0279458546397284,-0.012399666078713,-0.0134203916593684,-0.00415035309447994,0.0246867329941209,0.00650383549891853,0.00917716544445698,-0.0320453751041638,0.0149203090952475,0.00129128828115741,0.0166127689295548,0.00154633629317933
"b0797",-0.014442833836629,-0.0233309738653053,0.0162187323946223,-0.00356862873948169,-0.00207638061598633,0.00159566150365306,-0.00513273743782233,-0.00467831410987505,-0.0125793401304678,-0.0025871861851913,0.0070056428293152,-0.00268930587315546,-0.00265201476054834,-0.00816348422959394,0.00251175605935005,-0.00350242565369914,0.00240446731535299,-0.00164461762584139
"b0799",0.0161372579349846,-0.0211813511419231,0.00237087781465698,-0.00189569692287771,-0.00673266131456975,0.00151852654679904,0.00386208166768856,0.00171270572808283,-0.00333244483972849,-0.00963221422078432,-0.00139575649124883,0.00149659008852078,0.00805016154120116,-0.00143313750901606,0.00676204892652058,-0.00427726658820665,-0.0069444560432814,4.25197688635384e-05
"b0804",-0.0185710706018222,0.00195749252857131,-0.00717597867345138,0.0303461607555594,-0.0117239872164009,-0.00361004333637001,0.0167498844269451,0.00184728634160274,-0.00900217137483571,0.0225669530085862,0.0188754662946717,0.00827058620749548,0.00452849536704419,-0.00245239408662153,-0.00546985619647429,-0.00510927125225983,0.00154553798715806,0.00255270964567227
"b0809",-0.0186574652303024,0.010514186926592,0.00163431015078896,0.0113294415462867,-0.00521540444349708,-0.0016178069445975,-0.00491604468777446,0.00120477375371737,-0.00467473604973599,-0.00397014206930443,-0.00671486139612369,-0.00214529691450976,0.00793171532677571,-0.00649749479615264,-0.00305613167027562,-0.00424773191540844,-9.60043279304043e-05,-0.00159478891198085
"b4736",-0.0175009790657178,-0.0128692080907809,-0.00992110961659143,-0.0086963905632528,0.0214526238187765,0.0022191108949778,-0.00206853215567615,0.00907932947169269,0.0058543771034291,0.0135545681787083,0.00731132605261005,0.00452851419358586,-0.0259099974929815,-0.00765533983784307,-0.00212958963964178,0.0239959041641878,0.0180516980405385,-0.00241172908696109
"b0824",-0.01103204792938,0.00343074745712417,0.00307148583710546,-0.0762335217802992,-0.0014273137575449,-0.0227267546448419,-0.00122184083820054,0.0521941303436955,0.0291660084819562,-0.0560317452404698,-0.0313063233265455,-0.0788477537777808,0.0393684636394037,-0.0150625281501005,0.0422058014638747,-0.0195444027509723,-0.0146049638743414,-0.00104882491181808
"b0827",-0.0165422108398646,-0.019799310136488,0.00413634264411093,-0.00177762025138031,0.00576913589733062,-0.00316152144947117,-0.00216797532327101,-0.000674162574656189,0.00534824423087124,-0.0118384237036406,-0.00597725790345041,-0.0103996712471747,-0.00232709818258404,7.44536712272596e-05,-0.00146685392732859,0.000171642150123422,-0.00487011168964941,0.00178879962549904
"b0840",-0.0190931442355916,-0.00497465864940767,0.00791627661802648,-0.00305465291236737,0.00613605956629742,0.00174377807631207,0.00493590206889216,-0.00590368560295237,-0.0155262523121779,0.000873247651657443,-0.000772471689728608,-0.00144143701949749,0.00860074719405677,-0.00224839043258585,-0.00747216413332276,0.00223858536220801,0.00167597368061732,0.0021285130928208
"b0847",0.0194936278789259,0.00160863276088569,0.0029754241349865,-0.00100757045483385,0.00151458307680385,0.00336221427014023,-0.00228552419544301,-0.000144554853053085,-0.000445773545198799,0.00221453822081329,0.00100332818832295,-0.00257631954935884,-0.00138838014025075,0.000256333968892222,-0.00216144187261914,0.0017687087311594,-0.00393840208977562,0.000587610635476079
"b0851",-0.01654706946055,-0.017769915742297,0.0116051173505424,-0.000380814812574214,-0.0175012147570117,0.00724374667389888,-0.00223764793128804,0.00545070332291927,-0.00283802871051591,-0.0211526096109175,0.00939525522889321,0.00789773951483294,0.00726297309063886,0.000390511667559225,0.000491102601367841,0.00293427527515493,-0.00624073358265312,0.00170215639074585
"b0853",-0.0189790764198244,-0.00866348173367132,-9.43830050915248e-05,0.00445768124508961,0.000902967728870298,0.00724952896928649,-0.00382395821025223,-0.00109738830292947,-0.00640188887109385,-0.00439219765028562,0.00183974075996283,-0.000512768069316885,-0.00555597540844466,0.00172425119051744,0.00132228911955362,-0.00279652017495545,-0.00329196124812221,-0.000294745171012898
"b0854",-0.0185643895907362,0.0117785565112674,0.00198367562612224,0.0021122104274924,-0.0037478537378958,0.00291957001649922,-0.00260076590151476,0.00151771034138108,-3.71061078151784e-05,-0.00133114166320743,0.0012218271818816,-0.000397218348735299,-0.00105240369854123,0.0015623689776373,-0.00103000310875727,0.000781706982208102,0.000163569912224853,-0.000845816229927127
"b0858",-0.0191055219118172,0.00376379166603297,0.00632677420585318,0.0041286116458603,-0.00529321225767978,0.00951769955153902,-0.00291829967612442,0.00607110833024492,0.00586677602396345,0.0149484294179784,0.0120507529092262,0.0185727144843921,0.00148765736930144,0.00902086494398306,-0.00277032453289037,0.00311171723538822,0.00370512834583629,-9.03673678231085e-05
"b0861",-0.0148468480017698,0.0223685773038053,-0.013352764009743,0.00722820326155384,-0.00717162851678508,0.012724336707709,-0.0160473477219149,0.0138943055092642,0.00683122037547462,0.000254687007024754,-0.0118787618644791,0.00577096118937241,0.000882272681729645,-0.00929889974114636,-0.00361846054794922,0.00336772456176021,-0.00987491814934376,-0.00323790100163758
"b0863",-0.0188119825860002,0.00868711342520216,-0.00172986566824445,0.0150580345783205,0.000986990262703554,0.00803349250400341,-0.0123257971279034,0.00588759960176667,-0.00741238290757265,0.00239285090911172,0.00410679495334336,-0.00443691134075683,0.000690505296262847,-0.0042094173970333,-0.00138342650887426,-0.00523240383844347,0.00197015151752032,-0.00151341438861839
"b0868",-0.0183163661642981,-0.0103301237189188,0.00510515213745472,0.0111028395396115,0.0111019330001258,0.00465323804763406,0.00361692911269272,-0.0112165005462929,0.0247827658778638,2.25126166556079e-05,-0.00452071161322132,-0.015740729634422,0.0146617019957073,0.00485465971741036,0.00255669339256467,0.00735976203600194,0.00692000640204643,0.00453467166224716
"b0869",-0.0191162309573382,-0.00619565944267992,-0.000528676730557502,0.0116636864173302,-0.00696575539652706,0.0123453236694784,0.00837801133031425,-0.000196094350473228,0.00155757672935808,0.00632038696031765,0.00317778690940084,0.000684889741149702,0.00367167425721602,-0.000874225459714438,0.00109562829109886,0.00250588591475664,-0.0056774543544516,-0.000461258571424299
"b0876",0.0180079292750558,0.00853416015341345,0.00838480970896507,0.00795164587486194,-0.0173530382070853,0.00305988434998104,0.0291489279844677,0.0165055540805368,-0.00564319319122697,0.00213541598960735,0.0100900227290433,0.00193913909668279,0.0356268437196384,-0.00314308623249246,-0.00787987560192721,-0.0128332338858133,-0.0127696167692283,0.00216148109000433
"b0878",-0.0168371531601433,-0.0146368478874053,0.00966824896536315,-0.00141771903090187,-0.0145244426366167,-0.0147095829693874,-0.00578454533051332,0.0231939124656577,-0.0159939686421995,0.018997749810114,0.0211854292453431,0.0099814185395808,0.0269844395017951,-0.0124539891218844,-0.00699194361176445,-0.00226158742560571,-0.0254711628856606,6.82959231572341e-06
"b0897",-0.019189434958604,0.0069922018068502,0.000390827285897936,-0.00473466531044847,-0.000735791111268845,0.00164730201089117,-0.00164537843553759,-0.00242571540100285,0.00330046971555502,0.00262953168178862,0.00356136154151518,0.00350456414185637,0.000487351791865143,0.00105485517342902,0.000458253934494224,-0.00128745412612515,0.00330044423194111,-0.0006690023467651
"b0899",0.00546996654366115,0.033437289183438,0.0085670726242134,0.0282831362201817,0.0200985574558904,0.0148267678283092,0.00251551315502207,0.0281237833703079,0.0223406080331111,0.013872322523016,0.0329790458441548,0.00403315193958169,-0.0171570260519817,-0.000746969584957491,0.0072713417130222,-0.0111942956325039,-0.00570589021406697,0.00380290037480173
"b0911",-0.0194294832397613,0.0029494364091291,-0.000635913983062,-0.00752676371774472,-0.00578794922556725,-0.00405681577360447,-0.00441947493503941,-0.00249891999704817,0.00289225639360384,-0.000134485811055677,0.000717698715851625,-0.00100609184717203,0.00155156881513409,-0.00287688588954898,0.00349661970703559,-0.00256314508773149,0.0017993486993446,-0.000992586100500183
"b0917",-0.00688578619086136,-0.0338031192777499,0.0137868873533419,-0.0108811472304634,0.0113197754426975,0.00443093079926215,-0.0151677204870231,0.0127593198260891,-0.00801604389082577,-0.00459406436492168,0.00326291788910518,0.00147538748275174,0.0113860776559037,-0.00872825691124926,-0.0198066976637777,0.014772570172702,-0.00527227669214911,-0.00019299252748194
"b0922",-0.0177633089069489,-0.00769964307352634,0.0202606190206394,0.0070229450857599,-0.0047475602423351,0.00055798616085606,-0.00394610850148961,-0.0101863050316159,-0.00307774232362656,-0.0219676798683239,-0.00483153128702849,0.00454416367041593,0.0100473066857845,0.0010023964615997,0.00113998362711103,-0.013124872588517,0.00139830875143112,0.000928368439604089
"b0924",0.00011745198353142,0.0239450381467174,-0.0440122561967407,0.0207513049328812,-0.0341404838932254,0.00559055111230423,-0.00824909485460041,-0.015706190962299,0.00267504188024459,-0.00491737567274251,-0.00595670058609381,0.00770447147264371,0.0230171677244378,-0.0091388962116892,-0.000281623272539512,-0.00476910011261352,-0.00390508850793934,0.00100162687349778
"b0925",0.00774839185969664,-0.0165482258297632,-0.0290271261708133,-0.0362955030751102,-0.0695186605675727,0.00800938224222914,0.0661301150256985,0.0201643863080421,0.00308051171930924,0.0133775144809222,0.00112392259253995,0.0308326032208823,0.0252006396228824,-0.0121675632240704,0.00850641344897823,-0.00832593270605128,-0.0093683839977694,-0.000686768691772514
"b0927",-0.00467576848349079,-0.025887412245886,0.0382242845817861,0.0341103447642926,-0.0130049510698645,-0.0131857888578623,0.01611465717186,-0.0150812776659778,-0.00289612418404888,-0.00913727109671344,-0.00605400409722472,-0.0114736785352767,0.00646229968392162,-0.00420904120970166,-0.00230295185525628,-0.00308050677945546,0.0200257192904453,0.00269474775002768
"b0928",-0.0189765383590742,-0.00448868695410337,0.0114706201927948,0.0073880104995809,-0.00970566275722174,0.00352122674894419,-0.00393431983194667,-0.000854756470487715,-0.0030085385613167,0.00190571826168436,0.000363928486952469,0.00174861504445767,-0.0052235353450986,-0.00307766048867067,2.89709771965131e-05,-0.00606433495555291,-0.0012003054143583,0.00127551093047169
"b0941",0.0189063272580444,0.00745817707862187,0.00925410428121135,0.00312186788827094,-0.000726814212380776,-0.0019373475298469,-0.00414953191110744,0.00294879870824931,-0.00327992706743889,-0.000191105474707534,-0.00180120960207469,0.00445659917815939,-0.00550037891997449,0.00402415124894464,-0.00424167492560585,0.00112692335403088,0.00255500030764908,0.000552302330696428
"b0942",0.0193750257039736,0.00141687470333986,0.00253206363661314,0.00328088720867969,-0.0157596825880336,-0.00526197493740914,-0.00242169978935924,0.00244005694563224,-0.00294092918237439,-0.00310708061905164,-0.000546056484432256,0.00382050461151916,0.00976199035034578,0.00334298515688541,0.00510847593770541,-0.00278946984471489,0.000905060073015102,-1.32343878288081e-05
"b0948",0.00424251051202179,0.00362245004389127,0.0583629151861249,-0.000588714401858215,-0.0217251580395525,-0.00639062092087506,-0.0164904618153114,-0.00240849476732355,0.00691021172265221,0.00140611643977175,-0.00466410042346481,0.00369589867459525,0.00105587181597039,-0.00787781473031299,-0.00775198561162142,0.0160258136839138,-0.00510842362817395,-0.000613124059604652
"b0956",0.0183109396053853,0.00767911308366299,0.0155020495492645,-0.00830923607894345,-0.00365263819444357,0.00579371880981234,0.00942636727215279,-0.000354152812761052,0.00232170595626941,-0.00268975844366056,-0.0026654673441106,-0.00920549987115157,0.013375389210628,0.0127238421396964,-0.00467229567842264,-0.000454085411868797,0.010670722281947,0.00128172158967059
"b0962",-0.0120998457579948,-0.0289181909081703,0.00741024104502234,0.00561628163588153,-0.00904153916522402,0.00844871122451726,0.00684615895331939,0.000813684641454881,0.0172300844441164,-0.012213820681016,-0.00805299051271006,0.00913679514416425,0.00968698038210142,0.00132838012367953,-0.00707229991186468,-0.00847854840030533,-0.00598378913125261,0.00311013887966726
"b0972",-0.0181991747982039,-0.0107569550261801,-0.0013456832015611,-0.0014951639411692,0.00328028738052981,-0.00647073771180368,-0.0241481213637656,-0.00307037808240889,0.00443178128439064,0.0239972288400613,-0.0162798905668065,-0.0107734783051954,0.00158418710213934,-0.00117988661176,-0.0239468470281566,-0.00887193005881536,0.00579774226821484,-0.00238653783096586
"b0975",-0.00543370442884292,-0.0259350606679179,-0.0138323432203683,0.00586499033730791,0.0135575071592645,-0.0590162673108584,-0.00263142087977769,-0.0631538265715384,0.00878781749585562,0.0223321832586169,-0.022246240467719,0.0110082038133901,0.0500517584667549,0.0232162535014963,0.0234973257151484,-0.0694873963200485,-0.0203973951927024,0.00235766372541514
"b0976",-0.00595961771455064,-0.0218343150370103,-0.0114467649455768,-0.055767714432069,-0.0244894404109777,-0.0173318825762799,0.0595056623507582,-0.0488817937079173,0.076116106350983,0.010735508142146,0.0267832114191178,0.0106401209965384,-0.0231280715969442,-0.00560315295228257,0.00422936827209222,0.0201346480481247,0.0322638511066733,0.00241956722937611
"b0980",-0.0190268923043649,-0.00382120688180656,0.00654213565353969,-0.000157391402879171,-0.0101151794803189,-0.000455009638462952,-0.0124902640051665,0.00744603281259507,-0.0193178488889604,-0.00592583131675176,-0.0013903733251214,-0.00387484871461849,-0.00841396545071343,-0.020026417337938,-0.00935364484021102,0.000884263863699027,0.00845648868204332,-0.004088962999438
"b0984",0.0190736089177463,0.00677295773193285,0.00597813362796742,0.0095585937046793,-0.00289411801909677,-0.00674903591686745,-0.00177713635813255,-0.000508059555095878,0.00190388192985923,-0.00400745015175875,0.00137794186202708,0.00205491322883023,0.00119311263931448,0.000732045184452999,-0.00132994242289131,0.00188400980122928,0.000576813472834285,0.000673290772039454
"b0996",0.013645663054523,-0.0047328381043257,0.0178756092751087,-0.0360795000129225,-0.0471965494360181,0.0030622028289202,-0.0167064656103214,-0.0767181697090867,-0.00350414199752726,-0.0096833228451354,-0.00416290301854355,0.0154035872412262,0.0190374422390044,-0.0259705928099674,0.0420910039023734,-0.0469987866522641,0.0161486491431302,-0.00143665408794159
"b1001",0.0194795425298587,0.00136553162882065,0.00353703325364046,0.00422806401300014,-0.00176250456778574,0.000916723422110797,-0.000803025511003763,0.000115611676439708,0.00103610710335162,0.00131753342064096,0.00226106817680656,-0.00243381231073827,0.000279778051580991,-0.00302120656870174,0.00683515787533054,0.00101082503644169,-0.00252987697051764,0.000548184309665573
"b1004",-0.0192543319252175,-0.00478404737408382,-0.00446425172943807,-0.0101087223534959,-0.00644071243297736,0.00149333913684809,0.00114184542629105,-0.00330652345995814,-0.00361464718946892,-0.000433604283654626,0.000197946897496942,-0.00705828220247597,-0.00163848770628148,-0.00348521674650795,-0.00248420678170644,-0.00470896896485847,-0.00106189202445944,-0.00183427816111482
"b1012",-0.00721208874128432,-0.0167723154222957,0.0195075550780522,0.000185198974863539,-0.00139462600777601,-0.0232401079401349,-0.0212741684534521,-0.0608626396189977,-0.0360111279939307,0.0847430942409845,0.00491153030616222,0.0479907276797645,-0.0124632674124677,-0.0222408107455072,0.0502737975239454,0.0355192414952404,0.0883599164125167,-0.00188296204507563
