"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b2033",4899.38477180735,0.588056459913753,0.141446032694491,4.15746167433269,3.21803241166966e-05,7.99157016911772e-05
"b2034",2032.12026671065,0.507309160103623,0.0759230810725889,6.68188320253485,2.35891005458115e-11,9.46843322186372e-11
"b2035",499.629246107623,0.284934012114859,0.217325842265055,1.31109125884508,0.189826933610389,0.249435815978942
"b2036",1234.26258457342,0.524506958794139,0.195180217108414,2.68729570324639,0.00720331517773858,0.0128596694290131
"b2037",1453.48798252058,0.494592201240115,0.482478694514072,1.02510682204992,0.305312786930893,0.37812687452036
"b2038",669.061290002791,0.141528732365616,0.485112016017217,0.291744437764232,0.770482030061691,0.81668078125237
"b2039",976.583951428054,0.158316431968686,0.412006183215089,0.384257417530155,0.700787665651923,0.75658322185587
"b2040",823.353557511885,0.300274889278995,0.229958173188088,1.30578046049006,0.191627226661745,0.251502370856759
"b2041",1302.74792690797,0.425812452279883,0.095708394831719,4.44906063912758,8.62466656837726e-06,2.27348940399525e-05
"b2042",3089.48246568732,-0.62702522373274,0.251521311043996,-2.49293080228522,0.0126693534400613,0.0217396869052716
"b2043",121.003208639828,-0.57572081998035,0.189092227801415,-3.0446561800783,0.00232946446022787,0.00450598953874359
"b2044",68.4975805404439,0.472581415084209,0.235479534346611,2.00688954305727,0.0447614255329266,0.0688674010597176
"b2045",25.5598525549765,0.462999611434736,0.282759832891353,1.6374306304412,0.101540522446342,0.143061809601532
"b2046",33.5912475294401,0.645502137360271,0.357297924918845,1.80662156800067,0.0708213042818611,0.104222417901156
"b2047",42.7723851399079,0.592236520561034,0.387346047749653,1.52895976092108,0.126274419673345,0.174392382527187
"b2048",66.5836614643149,0.769242870818768,0.337613205148187,2.27847388398545,0.0226983587698003,0.0372514557908317
"b2049",103.328454670922,0.143309057496031,0.246303997803974,0.581838130009106,0.56067571787104,0.628438544021603
"b2050",102.872418935339,0.503570609642284,0.297522249740854,1.69254773409686,0.0905415868286602,0.129332326040543
"b2051",55.399592861238,0.803956143269212,0.514618539946478,1.5622370374624,0.118232158392507,0.164333593709226
"b2052",119.067034613449,0.320157217424884,0.458993059343688,0.697520825004796,0.485476911369402,0.559040996686136
"b2053",208.731952205809,0.357847126487811,0.368147509702215,0.972021043350977,0.331040079846371,0.405124211871894
"b2054",161.325775777661,3.91711319497778,1.24794943688096,3.13883966706851,0.00169618227041307,0.00334677239779454
"b2055",237.742282968692,1.51269083569735,0.660010193866931,2.29192041237219,0.0219102361463242,0.0360399668627915
"b2056",188.757649672772,0.927874950210802,0.380117842039554,2.44101919876271,0.0146458761291739,0.0248360569755099
"b2057",23.3648820852056,0.695301073796814,0.402494734409401,1.72747868321076,0.0840817303164857,0.121258322360281
"b2058",7.23749630240216,0.321902815241198,0.661003775728334,0.486990887285789,0.626264788800731,0.689815056026441
"b2059",16.9754724988225,0.362300184453391,0.435819654023217,0.831307585853139,0.405799890287392,0.480985036900574
"b2060",34.8769676028035,-0.0983212830515944,0.37433180574565,-0.262658105836728,0.792814109931565,0.83463245262849
"b2061",6.05557355786545,-0.264055657731077,1.35439856030463,-0.194961561146142,0.845423039901362,0.8778535568959
"b2062",28.8598126220314,1.41016848921295,0.65960126243091,2.1379105370658,0.0325240048817068,0.0514468462902382
"b2063",1058.09084524071,0.734540932079365,0.0982923859516074,7.47301965424873,7.83751359791769e-14,3.66568805535438e-13
"b2064",725.65924806004,-0.219864123340238,0.106477085169995,-2.06489615102833,0.0389328273662531,0.0606103793397708
"b2065",598.51669101733,0.402478105254251,0.158757790384836,2.53517074203808,0.0112392529965003,0.0194242636583571
"b2066",296.511154785417,-0.627755000607415,0.3532640700843,-1.77701344056194,0.0755660284674139,0.110491718194588
"b2067",598.199293380667,-0.73944139216348,0.087341830669415,-8.46606244105683,2.53828126501777e-17,1.42215991704941e-16
"b2068",417.081842054818,2.02476363880804,0.177134601529586,11.4306500329347,2.93900394440103e-30,2.80370618572706e-29
"b2069",114.506459831234,-0.824815742618575,0.254191818712702,-3.24485558502895,0.00117510201964261,0.00238266238158808
"b2070",732.352419808725,0.396148119549124,0.107669175330301,3.6793085702927,0.000233867160920469,0.000522911034561979
"b2071",426.16161013517,1.36420582566732,0.241985943665518,5.63754160676775,1.72494936501742e-08,5.78231865316599e-08
"b2072",23.747434813756,-0.279429554458329,0.269052416523211,-1.03856920547012,0.299005133821934,0.371590024270529
"b2073",36.3613080315764,-0.826773737104961,0.232101589907079,-3.56212009334342,0.000367872025343996,0.000801435483785135
"b4667",0.141553149781904,0,5.26772162579619,0,1,1
"b4668",0,NA,NA,NA,NA,NA
"b2074",126.635312128735,0.296998884163118,0.142473987632502,2.08458322181027,0.0371071487856044,0.0580813376908033
"b2075",235.057163707325,0.0103989401247843,0.124298903548279,0.0836607550664781,0.93332616063213,0.949691207530606
"b2076",177.19271576041,-0.353072712780914,0.302459456609569,-1.16733897739121,0.243073503897129,0.309541706962206
"b2077",78.5794709757178,-0.853477591515845,0.203310093248137,-4.19791058023956,2.69388954111844e-05,6.72463147122996e-05
"b2078",91.7183429372075,-0.326535212081743,0.145903052978557,-2.23802864584151,0.0252191871366136,0.0408926617329365
"b2079",753.599924802275,1.19835421676509,0.217731365874411,5.50381986514662,3.71649290751042e-08,1.21388618268685e-07
"b2080",1218.46872502357,-1.64135285578528,0.196161585864394,-8.36735107208987,5.8927929889764e-17,3.23468776112253e-16
"b2081",2060.94769338652,2.21321739483807,0.318970993701569,6.93861648407056,3.95958436388156e-12,1.68127057646775e-11
"b2082",1250.90453338868,0.307248617632146,0.239428054299208,1.28326072118593,0.199400748894518,0.260514221255553
"b2083",1058.30283703119,0.482022440503304,0.290608061743554,1.65866850909546,0.0971826083635003,0.137593290886669
"b2085",1219.43518921332,-0.0649890125647767,0.293737707166915,-0.221248450502295,0.824898985833137,0.861499278428579
"b2086",658.484536785927,-1.33942519365029,0.138853225072368,-9.64633837602408,5.09422760659616e-22,3.4854817952872e-21
"b4498",991.920815515073,-3.65050117216816,0.272497194388994,-13.3964725044362,6.34058932985764e-41,8.39788758030992e-40
"b2088",3.39103787464571,-0.507113515839052,1.09236209497103,-0.464235731149661,0.64247886402622,0.705342448693932
"b2089",3.70475476402406,2.19696169024759,1.00197512022913,2.19263098044309,0.0283339771552409,0.0456018041840759
"b2091",14719.1266761575,-7.62821458366001,0.274072826471556,-27.8328015289458,1.73976840543844e-170,1.88373424098847e-168
"b2092",20245.5289763421,-7.74471320422264,0.305849395861857,-25.3219830053897,1.82954746680983e-141,1.41495894263453e-139
"b2093",4925.11390896128,-8.23676597368468,0.332604063474493,-24.7644778829239,2.16512809834504e-135,1.58935081253091e-133
"b2094",10751.6600578975,-8.13092690433748,0.221556989576045,-36.6990313413096,7.5675465070879e-295,2.04844024513735e-292
"b2095",46313.2830904927,-6.44379313816545,0.22250561559366,-28.9601371227103,2.0917176485886e-184,2.58835118172492e-182
"b2096",42097.9603838736,-5.03552878985809,0.271199317676302,-18.5676307484977,5.87382102629135e-77,1.75444957688744e-75
"b2097",2896.80367644637,-0.803156714395526,0.166434483324498,-4.82566291763954,1.39538343772167e-06,4.00756344083059e-06
"b2098",59.7535380318439,-1.31242505616831,0.220337154843549,-5.9564400615965,2.57791597384739e-09,9.09939208046704e-09
"b2099",60.9118206532064,-0.0592317275065065,0.246414194684583,-0.240374656915868,0.810039823177822,0.848641140344254
"b2100",43.0863763045378,-0.622588403974348,0.35919160489682,-1.73330444110237,0.0830415718330555,0.119964325419934
"b2101",130.949954324018,0.6299593143552,0.224240636667114,2.80930041815024,0.00496492926318611,0.00909222352594463
"b2102",255.186224855653,1.35900823458949,0.134826671497729,10.0796691002817,6.79545837208036e-24,5.01382116004771e-23
"b2103",73.1476712896421,0.372309235726215,0.187422599805391,1.98646927378448,0.0469812413069303,0.0720523215652674
"b2104",101.529150057746,0.896088998202441,0.205691909323119,4.35646205604901,1.32181594541082e-05,3.4300688193974e-05
